2019;Мая;13;0;растущая 64%;05:24 - 21:20
2018;Мая;13;0;убывающая 6%;05:24 - 21:20
2024;Мая;14;0;растущая 38%;05:21 - 21:23
2023;Мая;14;0;убывающая 31%;05:22 - 21:22
2022;Мая;14;0;растущая 95%;05:22 - 21:22
2021;Мая;14;0;растущая 6%;05:21 - 21:23
2020;Мая;14;0;убывающая 53%;05:21 - 21:23
2019;Мая;14;0;растущая 75%;05:22 - 21:22
2018;Мая;14;0;убывающая 2%;05:22 - 21:22
2024;Мая;15;0;растущая 48%;05:19 - 21:25
2023;Мая;15;0;убывающая 21%;05:20 - 21:24
2022;Мая;15;0;растущая 99%;05:20 - 21:24
2021;Мая;15;0;растущая 11%;05:20 - 21:24
2020;Мая;15;0;убывающая 43%;05:19 - 21:25
2019;Мая;15;0;растущая 84%;05:20 - 21:24
2018;Мая;15;0;новолуние 16:49;05:20 - 21:24
2024;Мая;16;0;растущая 58%;05:17 - 21:27
2023;Мая;16;0;убывающая 13%;05:19 - 21:25
2022;Мая;16;0;полнолуние 09:15;05:18 - 21:26
2021;Мая;16;0;растущая 17%;05:18 - 21:26
2020;Мая;16;0;убывающая 34%;05:17 - 21:27
2019;Мая;16;0;растущая 92%;05:19 - 21:25
2018;Мая;16;0;растущая 1%;05:18 - 21:26
2024;Мая;17;0;растущая 67%;05:16 - 21:28
2023;Мая;17;0;убывающая 6%;05:17 - 21:27
2022;Мая;17;0;убывающая 98%;05:17 - 21:27
2021;Мая;17;0;растущая 26%;05:16 - 21:28
2020;Мая;17;0;убывающая 25%;05:16 - 21:28
2019;Мая;17;0;растущая 97%;05:17 - 21:27
2018;Мая;17;0;растущая 5%;05:17 - 21:27
2024;Мая;18;0;растущая 75%;05:14 - 21:30
2023;Мая;18;0;убывающая 2%;05:15 - 21:29
2022;Мая;18;0;убывающая 93%;05:15 - 21:29
2021;Мая;18;0;растущая 35%;05:14 - 21:30
2020;Мая;18;0;убывающая 17%;05:14 - 21:30
2019;Мая;18;0;растущая 100%;05:15 - 21:29
2018;Мая;18;0;растущая 11%;05:15 - 21:29
2024;Мая;19;0;растущая 83%;05:12 - 21:32
2023;Мая;19;0;новолуние 20:55;05:14 - 21:30
2022;Мая;19;0;убывающая 86%;05:13 - 21:31
2021;Мая;19;0;растущая 45%;05:13 - 21:31
2020;Мая;19;0;убывающая 11%;05:12 - 21:32
2019;Мая;19;0;полнолуние 02:11;05:14 - 21:30
2018;Мая;19;0;растущая 19%;05:13 - 21:31
2024;Мая;20;0;растущая 90%;05:11 - 21:33
2023;Мая;20;0;растущая 0%;05:12 - 21:32
2022;Мая;20;0;убывающая 77%;05:12 - 21:33
2021;Мая;20;0;растущая 55%;05:11 - 21:33
2020;Мая;20;0;убывающая 6%;05:11 - 21:33
2019;Мая;20;0;убывающая 98%;05:12 - 21:32
2018;Мая;20;0;растущая 29%;05:12 - 21:33
2024;Мая;21;0;растущая 95%;05:09 - 21:35
2023;Мая;21;0;растущая 3%;05:10 - 21:34
2022;Мая;21;0;убывающая 67%;05:10 - 21:34
2021;Мая;21;0;растущая 66%;05:10 - 21:35
2020;Мая;21;0;убывающая 2%;05:09 - 21:35
2019;Мая;21;0;убывающая 94%;05:11 - 21:34
2018;Мая;21;0;растущая 40%;05:10 - 21:34
2024;Мая;22;0;растущая 98%;05:08 - 21:37
2023;Мая;22;0;растущая 7%;05:09 - 21:35
2022;Мая;22;0;убывающая 55%;05:09 - 21:36
2021;Мая;22;0;растущая 76%;05:08 - 21:36
2020;Мая;22;0;новолуние 22:39;05:08 - 21:37
2019;Мая;22;0;убывающая 88%;05:09 - 21:35
2018;Мая;22;0;растущая 52%;05:09 - 21:36
2024;Мая;23;0;полнолуние 18:55;05:06 - 21:38
2023;Мая;23;0;растущая 13%;05:07 - 21:37
2022;Мая;23;0;убывающая 44%;05:07 - 21:37
2021;Мая;23;0;растущая 85%;05:07 - 21:38
2020;Мая;23;0;растущая 0%;05:06 - 21:38
2019;Мая;23;0;убывающая 80%;05:08 - 21:37
2018;Мая;23;0;растущая 63%;05:07 - 21:37
2024;Мая;24;0;убывающая 99%;05:05 - 21:40
2023;Мая;24;0;растущая 20%;05:06 - 21:39
2022;Мая;24;0;убывающая 34%;05:06 - 21:39
2021;Мая;24;0;растущая 93%;05:05 - 21:39
2020;Мая;24;0;растущая 2%;05:05 - 21:40
2019;Мая;24;0;убывающая 72%;05:06 - 21:39
2018;Мая;24;0;растущая 73%;05:06 - 21:39
2024;Мая;25;0;убывающая 97%;05:04 - 21:41
2023;Мая;25;0;растущая 28%;05:05 - 21:40
2022;Мая;25;0;убывающая 24%;05:04 - 21:41
2021;Мая;25;0;растущая 98%;05:04 - 21:41
2020;Мая;25;0;растущая 7%;05:04 - 21:41
2019;Мая;25;0;убывающая 63%;05:05 - 21:40
2018;Мая;25;0;растущая 82%;05:04 - 21:41
2024;Мая;26;0;убывающая 92%;05:02 - 21:43
2023;Мая;26;0;растущая 37%;05:03 - 21:42
2022;Мая;26;0;убывающая 16%;05:03 - 21:42
2021;Мая;26;0;полнолуние 16:14;05:03 - 21:42
2020;Мая;26;0;растущая 13%;05:02 - 21:43
2019;Мая;26;0;убывающая 54%;05:03 - 21:42
2018;Мая;26;0;растущая 89%;05:03 - 21:42
2024;Мая;27;0;убывающая 85%;05:01 - 21:44
2023;Мая;27;0;растущая 47%;05:02 - 21:43
2022;Мая;27;0;убывающая 9%;05:02 - 21:44
2021;Мая;27;0;убывающая 99%;05:01 - 21:44
2020;Мая;27;0;растущая 21%;05:01 - 21:44
2019;Мая;27;0;убывающая 44%;05:02 - 21:43
2018;Мая;27;0;растущая 95%;05:02 - 21:44
2024;Мая;28;0;убывающая 76%;05:00 - 21:46
2023;Мая;28;0;растущая 56%;05:01 - 21:45
2022;Мая;28;0;убывающая 4%;05:00 - 21:45
2021;Мая;28;0;убывающая 95%;05:00 - 21:45
2020;Мая;28;0;растущая 30%;05:00 - 21:46
2019;Мая;28;0;убывающая 35%;05:01 - 21:45
2018;Мая;28;0;растущая 98%;05:00 - 21:45
2024;Мая;29;0;убывающая 66%;04:59 - 21:47
2023;Мая;29;0;растущая 66%;05:00 - 21:46
2022;Мая;29;0;убывающая 1%;04:59 - 21:47
2021;Мая;29;0;убывающая 89%;04:59 - 21:47
2020;Мая;29;0;растущая 41%;04:59 - 21:47
2019;Мая;29;0;убывающая 26%;05:00 - 21:46
2018;Мая;29;0;полнолуние 19:20;04:59 - 21:46
2024;Мая;30;0;убывающая 55%;04:58 - 21:49
2023;Мая;30;0;растущая 75%;04:58 - 21:48
2022;Мая;30;0;новолуние 16:32;04:58 - 21:48
2021;Мая;30;0;убывающая 80%;04:58 - 21:48
2020;Мая;30;0;растущая 52%;04:58 - 21:49
2019;Мая;30;0;убывающая 18%;04:58 - 21:48
2018;Мая;30;0;убывающая 100%;04:58 - 21:48
2024;Мая;31;0;убывающая 44%;04:57 - 21:50
2023;Мая;31;0;растущая 83%;04:57 - 21:49
2022;Мая;31;0;растущая 1%;04:57 - 21:49
2021;Мая;31;0;убывающая 71%;04:57 - 21:50
2020;Мая;31;0;растущая 63%;04:57 - 21:50
2019;Мая;31;0;убывающая 11%;04:57 - 21:49
2018;Мая;31;0;убывающая 97%;04:57 - 21:49
2024;Июня;1;0;убывающая 32%;04:56 - 21:51
2023;Июня;1;0;растущая 90%;04:56 - 21:50
2022;Июня;1;0;растущая 3%;04:56 - 21:51
2021;Июня;1;0;убывающая 61%;04:56 - 21:51
2020;Июня;1;0;растущая 74%;04:56 - 21:51
2019;Июня;1;0;убывающая 5%;04:56 - 21:50
2018;Июня;1;0;убывающая 93%;04:56 - 21:51
2024;Июня;2;0;убывающая 22%;04:55 - 21:53
2023;Июня;2;0;растущая 96%;04:55 - 21:52
2022;Июня;2;0;растущая 7%;04:55 - 21:52
2021;Июня;2;0;убывающая 50%;04:55 - 21:52
2020;Июня;2;0;растущая 83%;04:55 - 21:52
2019;Июня;2;0;убывающая 2%;04:55 - 21:52
2018;Июня;2;0;убывающая 88%;04:55 - 21:52
2024;Июня;3;0;убывающая 13%;04:54 - 21:54
2023;Июня;3;0;растущая 99%;04:54 - 21:53
2022;Июня;3;0;растущая 13%;04:54 - 21:53
2021;Июня;3;0;убывающая 40%;04:54 - 21:53
2020;Июня;3;0;растущая 91%;04:54 - 21:54
2019;Июня;3;0;новолуние 15:02;04:54 - 21:53
2018;Июня;3;0;убывающая 81%;04:54 - 21:53
2024;Июня;4;0;убывающая 6%;04:53 - 21:55
2023;Июня;4;0;полнолуние 08:43;04:53 - 21:54
2022;Июня;4;0;растущая 20%;04:53 - 21:54
2021;Июня;4;0;убывающая 31%;04:53 - 21:55
2020;Июня;4;0;растущая 97%;04:53 - 21:55
2019;Июня;4;0;растущая 1%;04:53 - 21:54
2018;Июня;4;0;убывающая 73%;04:53 - 21:54
2024;Июня;5;0;убывающая 2%;04:52 - 21:56
2023;Июня;5;0;убывающая 98%;04:53 - 21:55
2022;Июня;5;0;растущая 28%;04:52 - 21:55
2021;Июня;5;0;убывающая 22%;04:52 - 21:56
2020;Июня;5;0;растущая 100%;04:52 - 21:56
2019;Июня;5;0;растущая 4%;04:53 - 21:55
2018;Июня;5;0;убывающая 64%;04:52 - 21:55
2024;Июня;6;0;новолуние 17:40;04:51 - 21:57
2023;Июня;6;0;убывающая 94%;04:52 - 21:56
2022;Июня;6;0;растущая 37%;04:52 - 21:57
2021;Июня;6;0;убывающая 15%;04:51 - 21:57
2020;Июня;6;0;убывающая 100%;04:51 - 21:57
2019;Июня;6;0;растущая 10%;04:52 - 21:56
2018;Июня;6;0;убывающая 55%;04:52 - 21:57
2024;Июня;7;0;растущая 1%;04:51 - 21:58
2023;Июня;7;0;убывающая 87%;04:51 - 21:57
2022;Июня;7;0;растущая 47%;04:51 - 21:58
2021;Июня;7;0;убывающая 9%;04:51 - 21:58
2020;Июня;7;0;убывающая 97%;04:51 - 21:58
2019;Июня;7;0;растущая 18%;04:51 - 21:57
2018;Июня;7;0;убывающая 45%;04:51 - 21:58
2017;Июня;7;0;растущая 95%;04:51 - 21:58
2024;Июня;8;0;растущая 4%;04:50 - 21:59
2023;Июня;8;0;убывающая 78%;04:50 - 21:58
2022;Июня;8;0;растущая 57%;04:50 - 21:59
2021;Июня;8;0;убывающая 4%;04:50 - 21:59
2020;Июня;8;0;убывающая 92%;04:50 - 21:59
2019;Июня;8;0;растущая 28%;04:50 - 21:58
2018;Июня;8;0;убывающая 35%;04:50 - 21:59
2017;Июня;8;0;растущая 99%;04:50 - 21:59
2024;Июня;9;0;растущая 9%;04:49 - 22:00
2023;Июня;9;0;убывающая 67%;04:50 - 21:59
2022;Июня;9;0;растущая 67%;04:50 - 22:00
2021;Июня;9;0;убывающая 1%;04:50 - 22:00
2020;Июня;9;0;убывающая 86%;04:49 - 22:00
2019;Июня;9;0;растущая 39%;04:50 - 21:59
2018;Июня;9;0;убывающая 25%;04:50 - 22:00
2017;Июня;9;0;полнолуние 18:11;04:50 - 22:00
2024;Июня;10;0;растущая 15%;04:49 - 22:01
2023;Июня;10;0;убывающая 56%;04:49 - 22:00
2022;Июня;10;0;растущая 77%;04:49 - 22:01
2021;Июня;10;0;новолуние 15:54;04:49 - 22:01
2020;Июня;10;0;убывающая 78%;04:49 - 22:01
2019;Июня;10;0;растущая 51%;04:49 - 22:00
2018;Июня;10;0;убывающая 16%;04:49 - 22:01
2017;Июня;10;0;убывающая 100%;04:49 - 22:01
2024;Июня;11;0;растущая 23%;04:48 - 22:02
2023;Июня;11;0;убывающая 45%;04:49 - 22:01
2022;Июня;11;0;растущая 86%;04:49 - 22:01
2021;Июня;11;0;растущая 1%;04:49 - 22:02
2020;Июня;11;0;убывающая 69%;04:48 - 22:02
2019;Июня;11;0;растущая 62%;04:49 - 22:01
2018;Июня;11;0;убывающая 9%;04:49 - 22:01
2017;Июня;11;0;убывающая 97%;04:49 - 22:02
2024;Июня;12;0;растущая 32%;04:48 - 22:03
2023;Июня;12;0;убывающая 34%;04:48 - 22:02
2022;Июня;12;0;растущая 93%;04:48 - 22:02
2021;Июня;12;0;растущая 3%;04:48 - 22:02
2020;Июня;12;0;убывающая 59%;04:48 - 22:03
2019;Июня;12;0;растущая 73%;04:48 - 22:02
2018;Июня;12;0;убывающая 3%;04:48 - 22:02
2017;Июня;12;0;убывающая 93%;04:48 - 22:02
2024;Июня;13;0;растущая 41%;04:48 - 22:03
2023;Июня;13;0;убывающая 24%;04:48 - 22:03
2022;Июня;13;0;растущая 98%;04:48 - 22:03
2021;Июня;13;0;растущая 8%;04:48 - 22:03
2020;Июня;13;0;убывающая 50%;04:48 - 22:03
2019;Июня;13;0;растущая 82%;04:48 - 22:03
2018;Июня;13;0;убывающая 0%;04:48 - 22:03
2017;Июня;13;0;убывающая 88%;04:48 - 22:03
2024;Июня;14;0;растущая 51%;04:47 - 22:04
2023;Июня;14;0;убывающая 15%;04:48 - 22:04
2022;Июня;14;0;полнолуние 16:52;04:48 - 22:04
2021;Июня;14;0;растущая 14%;04:47 - 22:04
2020;Июня;14;0;убывающая 40%;04:47 - 22:04
2019;Июня;14;0;растущая 90%;04:48 - 22:04
2018;Июня;14;0;растущая 0%;04:48 - 22:04
2017;Июня;14;0;убывающая 80%;04:47 - 22:04
2024;Июня;15;0;растущая 60%;04:47 - 22:05
2023;Июня;15;0;убывающая 9%;04:47 - 22:04
2022;Июня;15;0;убывающая 99%;04:47 - 22:04
2021;Июня;15;0;растущая 21%;04:47 - 22:05
2020;Июня;15;0;убывающая 31%;04:47 - 22:05
2019;Июня;15;0;растущая 95%;04:47 - 22:04
2018;Июня;15;0;растущая 3%;04:47 - 22:04
2017;Июня;15;0;убывающая 72%;04:47 - 22:05
2024;Июня;16;0;растущая 69%;04:47 - 22:05
2023;Июня;16;0;убывающая 4%;04:47 - 22:05
2022;Июня;16;0;убывающая 95%;04:47 - 22:05
2021;Июня;16;0;растущая 30%;04:47 - 22:05
2020;Июня;16;0;убывающая 23%;04:47 - 22:05
2019;Июня;16;0;растущая 99%;04:47 - 22:05
2018;Июня;16;0;растущая 9%;04:47 - 22:05
2017;Июня;16;0;убывающая 62%;04:47 - 22:05
2024;Июня;17;0;растущая 78%;04:47 - 22:06
2023;Июня;17;0;убывающая 1%;04:47 - 22:05
2022;Июня;17;0;убывающая 88%;04:47 - 22:06
2021;Июня;17;0;растущая 41%;04:47 - 22:06
2020;Июня;17;0;убывающая 15%;04:47 - 22:06
2019;Июня;17;0;полнолуние 13:31;04:47 - 22:05
2018;Июня;17;0;растущая 17%;04:47 - 22:06
2017;Июня;17;0;убывающая 52%;04:47 - 22:06
2024;Июня;18;0;растущая 85%;04:47 - 22:06
2023;Июня;18;0;новолуние 09:39;04:47 - 22:06
2022;Июня;18;0;убывающая 80%;04:47 - 22:06
2021;Июня;18;0;растущая 51%;04:47 - 22:06
2020;Июня;18;0;убывающая 9%;04:47 - 22:06
2019;Июня;18;0;убывающая 99%;04:47 - 22:06
2018;Июня;18;0;растущая 27%;04:47 - 22:06
2017;Июня;18;0;убывающая 41%;04:47 - 22:06
2024;Июня;19;0;растущая 92%;04:47 - 22:07
2023;Июня;19;0;растущая 1%;04:47 - 22:06
2022;Июня;19;0;убывающая 70%;04:47 - 22:07
2021;Июня;19;0;растущая 62%;04:47 - 22:07
2020;Июня;19;0;убывающая 4%;04:47 - 22:07
2019;Июня;19;0;убывающая 96%;04:47 - 22:06
2018;Июня;19;0;растущая 37%;04:47 - 22:06
2017;Июня;19;0;убывающая 30%;04:47 - 22:07
2024;Июня;20;0;растущая 96%;04:47 - 22:07
2023;Июня;20;0;растущая 4%;04:47 - 22:07
2022;Июня;20;0;убывающая 59%;04:47 - 22:07
2021;Июня;20;0;растущая 73%;04:47 - 22:07
2020;Июня;20;0;убывающая 1%;04:47 - 22:07
2019;Июня;20;0;убывающая 91%;04:47 - 22:07
2018;Июня;20;0;растущая 48%;04:47 - 22:07
2017;Июня;20;0;убывающая 20%;04:47 - 22:07
2024;Июня;21;0;растущая 99%;04:47 - 22:07
2023;Июня;21;0;растущая 9%;04:47 - 22:07
2022;Июня;21;0;убывающая 48%;04:47 - 22:07
2021;Июня;21;0;растущая 83%;04:47 - 22:07
2020;Июня;21;0;новолуние 11:42;04:47 - 22:07
2019;Июня;21;0;убывающая 85%;04:47 - 22:07
2018;Июня;21;0;растущая 59%;04:47 - 22:07
2017;Июня;21;0;убывающая 12%;04:47 - 22:07
2024;Июня;22;0;полнолуние 06:10;04:47 - 22:08
2023;Июня;22;0;растущая 15%;04:47 - 22:07
2022;Июня;22;0;убывающая 38%;04:47 - 22:07
2021;Июня;22;0;растущая 91%;04:47 - 22:07
2020;Июня;22;0;растущая 1%;04:47 - 22:08
2019;Июня;22;0;убывающая 78%;04:47 - 22:07
2018;Июня;22;0;растущая 69%;04:47 - 22:07
2017;Июня;22;0;убывающая 5%;04:47 - 22:07
2024;Июня;23;0;убывающая 98%;04:48 - 22:08
2023;Июня;23;0;растущая 23%;04:48 - 22:08
2022;Июня;23;0;убывающая 29%;04:48 - 22:08
2021;Июня;23;0;растущая 97%;04:48 - 22:08
2020;Июня;23;0;растущая 5%;04:48 - 22:08
2019;Июня;23;0;убывающая 70%;04:48 - 22:08
2018;Июня;23;0;растущая 78%;04:48 - 22:08
2017;Июня;23;0;убывающая 1%;04:48 - 22:08
2024;Июня;24;0;убывающая 94%;04:48 - 22:08
2023;Июня;24;0;растущая 31%;04:48 - 22:08
2022;Июня;24;0;убывающая 20%;04:48 - 22:08
2021;Июня;24;0;растущая 100%;04:48 - 22:08
2020;Июня;24;0;растущая 10%;04:48 - 22:08
2019;Июня;24;0;убывающая 61%;04:48 - 22:08
2018;Июня;24;0;растущая 86%;04:48 - 22:08
2017;Июня;24;0;новолуние 07:32;04:48 - 22:08
2024;Июня;25;0;убывающая 87%;04:48 - 22:08
2023;Июня;25;0;растущая 40%;04:48 - 22:08
2022;Июня;25;0;убывающая 13%;04:48 - 22:08
2021;Июня;25;0;убывающая 100%;04:48 - 22:08
2020;Июня;25;0;растущая 18%;04:48 - 22:08
2019;Июня;25;0;убывающая 51%;04:48 - 22:08
2018;Июня;25;0;растущая 92%;04:48 - 22:08
2017;Июня;25;0;растущая 2%;04:48 - 22:08
2024;Июня;26;0;убывающая 78%;04:49 - 22:08
2023;Июня;26;0;растущая 50%;04:49 - 22:08
2022;Июня;26;0;убывающая 7%;04:49 - 22:08
2021;Июня;26;0;убывающая 97%;04:49 - 22:08
2020;Июня;26;0;растущая 27%;04:49 - 22:08
2019;Июня;26;0;убывающая 41%;04:49 - 22:08
2018;Июня;26;0;растущая 97%;04:49 - 22:08
2017;Июня;26;0;растущая 7%;04:49 - 22:08
2024;Июня;27;0;убывающая 68%;04:49 - 22:08
2023;Июня;27;0;растущая 60%;04:49 - 22:08
2022;Июня;27;0;убывающая 3%;04:49 - 22:08
2021;Июня;27;0;убывающая 91%;04:49 - 22:08
2020;Июня;27;0;растущая 38%;04:49 - 22:08
2019;Июня;27;0;убывающая 32%;04:49 - 22:08
2018;Июня;27;0;растущая 99%;04:49 - 22:08
2017;Июня;27;0;растущая 14%;04:49 - 22:08
2024;Июня;28;0;убывающая 57%;04:50 - 22:08
2023;Июня;28;0;растущая 69%;04:50 - 22:08
2022;Июня;28;0;убывающая 1%;04:50 - 22:08
2021;Июня;28;0;убывающая 84%;04:50 - 22:08
2020;Июня;28;0;растущая 49%;04:50 - 22:08
2019;Июня;28;0;убывающая 23%;04:50 - 22:08
2018;Июня;28;0;полнолуние 09:54;04:50 - 22:08
2017;Июня;28;0;растущая 23%;04:50 - 22:08
2024;Июня;29;0;убывающая 46%;04:51 - 22:07
2023;Июня;29;0;растущая 78%;04:50 - 22:08
2022;Июня;29;0;новолуние 07:53;04:50 - 22:07
2021;Июня;29;0;убывающая 75%;04:50 - 22:07
2020;Июня;29;0;растущая 61%;04:51 - 22:07
2019;Июня;29;0;убывающая 15%;04:50 - 22:08
2018;Июня;29;0;убывающая 99%;04:50 - 22:07
2017;Июня;29;0;растущая 32%;04:50 - 22:07
2024;Июня;30;0;убывающая 35%;04:51 - 22:07
2023;Июня;30;0;растущая 87%;04:51 - 22:07
2022;Июня;30;0;растущая 1%;04:51 - 22:07
2021;Июня;30;0;убывающая 66%;04:51 - 22:07
2020;Июня;30;0;растущая 72%;04:51 - 22:07
2019;Июня;30;0;убывающая 8%;04:51 - 22:07
2018;Июня;30;0;убывающая 96%;04:51 - 22:07
2017;Июня;30;0;растущая 43%;04:51 - 22:07
2024;Июля;1;0;убывающая 24%;04:52 - 22:07
2023;Июля;1;0;растущая 93%;04:51 - 22:07
2022;Июля;1;0;растущая 4%;04:52 - 22:07
2021;Июля;1;0;убывающая 56%;04:52 - 22:07
2020;Июля;1;0;растущая 81%;04:52 - 22:07
2019;Июля;1;0;убывающая 3%;04:51 - 22:07
2018;Июля;1;0;убывающая 92%;04:52 - 22:07
2017;Июля;1;0;растущая 53%;04:52 - 22:07
2024;Июля;2;0;убывающая 15%;04:53 - 22:06
2023;Июля;2;0;растущая 98%;04:52 - 22:07
2022;Июля;2;0;растущая 9%;04:52 - 22:07
2021;Июля;2;0;убывающая 46%;04:53 - 22:06
2020;Июля;2;0;растущая 90%;04:53 - 22:06
2019;Июля;2;0;убывающая 0%;04:52 - 22:07
2018;Июля;2;0;убывающая 86%;04:52 - 22:07
2017;Июля;2;0;растущая 62%;04:53 - 22:06
2024;Июля;3;0;убывающая 8%;04:54 - 22:06
2023;Июля;3;0;полнолуние 16:40;04:53 - 22:06
2022;Июля;3;0;растущая 15%;04:53 - 22:06
2021;Июля;3;0;убывающая 37%;04:53 - 22:06
2020;Июля;3;0;растущая 95%;04:54 - 22:06
2019;Июля;3;0;растущая 0%;04:53 - 22:06
2018;Июля;3;0;убывающая 78%;04:53 - 22:06
2017;Июля;3;0;растущая 72%;04:53 - 22:06
2024;Июля;4;0;убывающая 3%;04:55 - 22:05
2023;Июля;4;0;убывающая 99%;04:54 - 22:06
2022;Июля;4;0;растущая 23%;04:54 - 22:06
2021;Июля;4;0;убывающая 28%;04:54 - 22:06
2020;Июля;4;0;растущая 99%;04:55 - 22:05
2019;Июля;4;0;растущая 3%;04:54 - 22:06
2018;Июля;4;0;убывающая 70%;04:54 - 22:06
2017;Июля;4;0;растущая 80%;04:54 - 22:06
2024;Июля;5;0;убывающая 0%;04:55 - 22:05
2023;Июля;5;0;убывающая 95%;04:55 - 22:05
2022;Июля;5;0;растущая 32%;04:55 - 22:05
2021;Июля;5;0;убывающая 20%;04:55 - 22:05
2020;Июля;5;0;полнолуние 09:44;04:55 - 22:05
2019;Июля;5;0;растущая 9%;04:55 - 22:05
2018;Июля;5;0;убывающая 60%;04:55 - 22:05
2017;Июля;5;0;растущая 87%;04:55 - 22:05
2024;Июля;6;0;новолуние 03:59;04:56 - 22:04
2023;Июля;6;0;убывающая 89%;04:56 - 22:05
2022;Июля;6;0;растущая 42%;04:56 - 22:04
2021;Июля;6;0;убывающая 13%;04:56 - 22:04
2020;Июля;6;0;убывающая 99%;04:56 - 22:04
2019;Июля;6;0;растущая 16%;04:56 - 22:05
2018;Июля;6;0;убывающая 50%;04:56 - 22:05
2017;Июля;6;0;растущая 93%;04:56 - 22:04
2024;Июля;7;0;растущая 2%;04:57 - 22:03
2023;Июля;7;0;убывающая 80%;04:57 - 22:04
2022;Июля;7;0;растущая 52%;04:57 - 22:04
2021;Июля;7;0;убывающая 7%;04:57 - 22:04
2020;Июля;7;0;убывающая 95%;04:57 - 22:03
2019;Июля;7;0;растущая 26%;04:57 - 22:04
2018;Июля;7;0;убывающая 40%;04:57 - 22:04
2017;Июля;7;0;растущая 97%;04:57 - 22:04
2024;Июля;8;0;растущая 6%;04:59 - 22:03
2023;Июля;8;0;убывающая 70%;04:58 - 22:03
2022;Июля;8;0;растущая 63%;04:58 - 22:03
2021;Июля;8;0;убывающая 3%;04:58 - 22:03
2020;Июля;8;0;убывающая 90%;04:59 - 22:03
2019;Июля;8;0;растущая 37%;04:58 - 22:03
2018;Июля;8;0;убывающая 30%;04:58 - 22:03
2017;Июля;8;0;растущая 99%;04:58 - 22:03
2024;Июля;9;0;растущая 11%;05:00 - 22:02
2023;Июля;9;0;убывающая 59%;04:59 - 22:03
2022;Июля;9;0;растущая 73%;04:59 - 22:02
2021;Июля;9;0;убывающая 1%;04:59 - 22:02
2020;Июля;9;0;убывающая 83%;05:00 - 22:02
2019;Июля;9;0;растущая 48%;04:59 - 22:03
2018;Июля;9;0;убывающая 20%;04:59 - 22:02
2017;Июля;9;0;полнолуние 09:08;04:59 - 22:02
2024;Июля;10;0;растущая 18%;05:01 - 22:01
2023;Июля;10;0;убывающая 48%;05:00 - 22:02
2022;Июля;10;0;растущая 83%;05:00 - 22:02
2021;Июля;10;0;новолуние 06:17;05:00 - 22:01
2020;Июля;10;0;убывающая 75%;05:01 - 22:01
2019;Июля;10;0;растущая 59%;05:00 - 22:02
2018;Июля;10;0;убывающая 12%;05:00 - 22:02
2017;Июля;10;0;убывающая 99%;05:00 - 22:01
2024;Июля;11;0;растущая 26%;05:02 - 22:00
2023;Июля;11;0;убывающая 37%;05:01 - 22:01
2022;Июля;11;0;растущая 91%;05:01 - 22:01
2021;Июля;11;0;растущая 2%;05:02 - 22:00
2020;Июля;11;0;убывающая 66%;05:02 - 22:00
2019;Июля;11;0;растущая 70%;05:01 - 22:01
2018;Июля;11;0;убывающая 5%;05:01 - 22:01
2017;Июля;11;0;убывающая 96%;05:02 - 22:00
2024;Июля;12;0;растущая 35%;05:03 - 21:59
2023;Июля;12;0;убывающая 27%;05:02 - 22:00
2022;Июля;12;0;растущая 97%;05:03 - 22:00
2021;Июля;12;0;растущая 5%;05:03 - 21:59
2020;Июля;12;0;убывающая 57%;05:03 - 21:59
2019;Июля;12;0;растущая 79%;05:02 - 22:00
2018;Июля;12;0;убывающая 1%;05:03 - 22:00
2017;Июля;12;0;убывающая 91%;05:03 - 21:59
2024;Июля;13;0;растущая 44%;05:05 - 21:58
2023;Июля;13;0;убывающая 18%;05:04 - 21:59
2022;Июля;13;0;растущая 100%;05:04 - 21:59
2021;Июля;13;0;растущая 11%;05:04 - 21:58
2020;Июля;13;0;убывающая 47%;05:04 - 21:58
2019;Июля;13;0;растущая 87%;05:04 - 21:59
2018;Июля;13;0;новолуние 07:49;05:04 - 21:59
2017;Июля;13;0;убывающая 84%;05:04 - 21:58
2024;Июля;14;0;растущая 53%;05:06 - 21:57
2023;Июля;14;0;убывающая 11%;05:05 - 21:58
2022;Июля;14;0;убывающая 100%;05:05 - 21:58
2021;Июля;14;0;растущая 18%;05:05 - 21:57
2020;Июля;14;0;убывающая 38%;05:06 - 21:57
2019;Июля;14;0;растущая 93%;05:05 - 21:58
2018;Июля;14;0;растущая 2%;05:05 - 21:58
2017;Июля;14;0;убывающая 76%;05:05 - 21:57
2024;Июля;15;0;растущая 63%;05:07 - 21:56
2023;Июля;15;0;убывающая 6%;05:06 - 21:57
2022;Июля;15;0;убывающая 96%;05:06 - 21:57
2021;Июля;15;0;растущая 27%;05:07 - 21:56
2020;Июля;15;0;убывающая 29%;05:07 - 21:56
2019;Июля;15;0;растущая 97%;05:06 - 21:57
2018;Июля;15;0;растущая 7%;05:06 - 21:57
2017;Июля;15;0;убывающая 66%;05:07 - 21:56
2024;Июля;16;0;растущая 72%;05:09 - 21:55
2023;Июля;16;0;убывающая 2%;05:08 - 21:56
2022;Июля;16;0;убывающая 91%;05:08 - 21:55
2021;Июля;16;0;растущая 37%;05:08 - 21:55
2020;Июля;16;0;убывающая 20%;05:09 - 21:55
2019;Июля;16;0;растущая 100%;05:07 - 21:56
2018;Июля;16;0;растущая 14%;05:08 - 21:55
